msmarco-passage	colbert-small-rerank-rankzephyr	trec-dl-2019	0.7683173737405443
msmarco-passage	colbert-small-rerank-rankzephyr	trec-dl-2020	0.7931493723126484
msmarco-passage	colbert-small-rerank-setmaxheaptopk	trec-dl-2019	0.7422058518533774
msmarco-passage	colbert-small-rerank-setmaxheaptopk	trec-dl-2020	0.7375626306630966
msmarco-passage	colbert-small	trec-dl-2019	0.7212563910037677
msmarco-passage	colbert-small	trec-dl-2020	0.7127923154265665
msmarco-passage	nomicai-modernbert-embed-rerank-judge	trec-dl-2019	0.6566663727898908
msmarco-passage	nomicai-modernbert-embed-rerank-judge	trec-dl-2020	0.6346775074575018
msmarco-passage	nomicai-modernbert-embed-rerank-judge_expr	trec-dl-2019	0.6999291665936166
msmarco-passage	nomicai-modernbert-embed-rerank-judge_expr	trec-dl-2020	0.6949924234897256
msmarco-passage	nomicai-modernbert-embed-rerank-point	trec-dl-2019	0.6479130071229143
msmarco-passage	nomicai-modernbert-embed-rerank-point	trec-dl-2020	0.6445664816756561
msmarco-passage	nomicai-modernbert-embed-rerank-rankfirst	trec-dl-2019	0.7550870819652221
msmarco-passage	nomicai-modernbert-embed-rerank-rankfirst	trec-dl-2020	0.7525821054089837
msmarco-passage	nomicai-modernbert-embed-rerank-rankgpt	trec-dl-2019	0.7809304367155785
msmarco-passage	nomicai-modernbert-embed-rerank-rankgpt	trec-dl-2020	0.7492758485535026
msmarco-passage	nomicai-modernbert-embed-rerank-rankzephyr	trec-dl-2019	0.7737684226825015
msmarco-passage	nomicai-modernbert-embed-rerank-rankzephyr	trec-dl-2020	0.7675599422967488
msmarco-passage	nomicai-modernbert-embed-rerank-setmaxheaptopk	trec-dl-2019	0.7330336524245203
msmarco-passage	nomicai-modernbert-embed-rerank-setmaxheaptopk	trec-dl-2020	0.7471610173214042
msmarco-passage	nomicai-modernbert-embed	trec-dl-2019	0.6959850483657173
msmarco-passage	nomicai-modernbert-embed	trec-dl-2020	0.693301249431939
msmarco-passage	qwen3-embed-600m-rerank-judge	trec-dl-2019	0.6533462672999463
msmarco-passage	qwen3-embed-600m-rerank-judge	trec-dl-2020	0.6365087304423054
msmarco-passage	qwen3-embed-600m-rerank-judge_expr	trec-dl-2019	0.707393380406616
msmarco-passage	qwen3-embed-600m-rerank-judge_expr	trec-dl-2020	0.6892336283080621
msmarco-passage	qwen3-embed-600m-rerank-point	trec-dl-2019	0.6456762997593793
msmarco-passage	qwen3-embed-600m-rerank-point	trec-dl-2020	0.6279709620930467
msmarco-passage	qwen3-embed-600m-rerank-rankfirst	trec-dl-2019	0.7383131195913534
msmarco-passage	qwen3-embed-600m-rerank-rankfirst	trec-dl-2020	0.7624212068982774
msmarco-passage	qwen3-embed-600m-rerank-rankgpt	trec-dl-2019	0.7497509810329831
msmarco-passage	qwen3-embed-600m-rerank-rankgpt	trec-dl-2020	0.7514834382999388
msmarco-passage	qwen3-embed-600m-rerank-rankzephyr	trec-dl-2019	0.7566900456398262
msmarco-passage	qwen3-embed-600m-rerank-rankzephyr	trec-dl-2020	0.7685593825432981
msmarco-passage	qwen3-embed-600m-rerank-setmaxheaptopk	trec-dl-2019	0.7141894537525915
msmarco-passage	qwen3-embed-600m-rerank-setmaxheaptopk	trec-dl-2020	0.7106568399402797
msmarco-passage	qwen3-embed-600m	trec-dl-2019	0.6693248705622059
msmarco-passage	qwen3-embed-600m	trec-dl-2020	0.6764775439042064
msmarco-passage	splade-v3-rerank-judge	trec-dl-2019	0.6625101698566569
msmarco-passage	splade-v3-rerank-judge	trec-dl-2020	0.6598564852859305
msmarco-passage	splade-v3-rerank-judge_expr	trec-dl-2019	0.7180419559411482
msmarco-passage	splade-v3-rerank-judge_expr	trec-dl-2020	0.7040210201405529
msmarco-passage	splade-v3-rerank-point	trec-dl-2019	0.64167860011029
msmarco-passage	splade-v3-rerank-point	trec-dl-2020	0.6365224065127089
msmarco-passage	splade-v3-rerank-rankfirst	trec-dl-2019	0.7654751376166582
msmarco-passage	splade-v3-rerank-rankfirst	trec-dl-2020	0.7820148767466825
msmarco-passage	splade-v3-rerank-rankgpt	trec-dl-2019	0.7676473960737638
msmarco-passage	splade-v3-rerank-rankgpt	trec-dl-2020	0.765185234820441
msmarco-passage	splade-v3-rerank-rankzephyr	trec-dl-2019	0.7747742415992456
msmarco-passage	splade-v3-rerank-rankzephyr	trec-dl-2020	0.7858205325311978
msmarco-passage	splade-v3-rerank-setmaxheaptopk	trec-dl-2019	0.7495123847291514
msmarco-passage	splade-v3-rerank-setmaxheaptopk	trec-dl-2020	0.7420502661447657
msmarco-passage	splade-v3	trec-dl-2019	0.726979737338194
msmarco-passage	splade-v3	trec-dl-2020	0.7535522360794774
